dash_score_a,order_a,dash_score_b,order_b,total_dash_score,energy_distance,order_total,hdi_2013,kcal_total,ssr_kcal,above_ader,below_ader,penalty_ader_10,penalty_ader_20,penalty_ader_30,final_dash_10,final_dash_20,final_dash_30,gini_index,gni_per_capita_current_us,"malnutrition_prevalence,_height_for_age_of_children_under_5","malnutrition_prevalence,_weight_for_age_of_children_under_5",mean_bmi_lower_95_uncertainty_interval,mean_bmi_upper_95_uncertainty_interval,mean_bmi,number_of_people_who_are_undernourished_sn.itk.defc,prevalence_of_bmi_18.5_to_20_lower_95_uncertainty_interval,prevalence_of_bmi_18.5_to_20_upper_95_uncertainty_interval,prevalence_of_bmi_18.5_to_20_,prevalence_of_bmi_20_to_25_lower_95_uncertainty_interval,prevalence_of_bmi_20_to_25_upper_95_uncertainty_interval,prevalence_of_bmi_20_to_25_,prevalence_of_bmi_25_to_30_lower_95_uncertainty_interval,prevalence_of_bmi_25_to_30_upper_95_uncertainty_interval,prevalence_of_bmi_25_to_30_,prevalence_of_bmi_30_to_35_lower_95_uncertainty_interval,prevalence_of_bmi_30_to_35_upper_95_uncertainty_interval,prevalence_of_bmi_30_to_35_,prevalence_of_bmi_35_to_40_lower_95_uncertainty_interval,prevalence_of_bmi_35_to_40_upper_95_uncertainty_interval,prevalence_of_bmi_35_to_40_,prevalence_of_bmi_40_lower_95_uncertainty_interval,prevalence_of_bmi_40_upper_95_uncertainty_interval,prevalence_of_bmi_40_morbid_obesity,prevalence_of_bmi18.5_underweight,prevalence_of_bmi18.5_lower_95_uncertainty_interval,prevalence_of_bmi18.5_upper_95_uncertainty_interval,prevalence_of_bmi30_obesity,prevalence_of_bmi30_lower_95_uncertainty_interval,prevalence_of_bmi30_upper_95_uncertainty_interval,prevalence_of_bmi35_severe_obesity,prevalence_of_bmi35_lower_95_uncertainty_interval,prevalence_of_bmi35_upper_95_uncertainty_interval,prevalence_of_anemia_among_children_of_children_under_5_sh.anm.chld.zs,prevalence_of_anemia_among_nonpregnant_women_of_women_ages_1549_sh.anm.nprg.zs,prevalence_of_anemia_among_pregnant_women_sh.prg.anem,prevalence_of_anemia_among_women_of_reproductive_age_of_women_ages_1549_sh.anm.allw.zs,prevalence_of_overweight_of_adults_sh.sta.owad.zs,prevalence_of_overweight_of_children_under_5_sh.sta.owgh.zs,"prevalence_of_severe_wasting,_weight_for_height_of_children_under_5_sh.svr.wast.zs",prevalence_of_undernourishment_of_population_sn.itk.defc.zs,prevalence_of_wasting_of_children_under_5_sh.sta.wast.zs
1.0,-0.9722983209630537,-0.463330960085195,0.40033656782271376,0.1975448271951345,0.6875485580566527,-0.13728878501387168,0.014443147703580477,0.6886048373988748,-0.008861299330045383,0.6800301020674461,-0.408215764895716,0.6970540878263105,0.6598395666912015,0.6778989425928456,0.0527828408945835,-0.055684075478962286,-0.1591419798511428,-0.2418877326439561,0.4074846875714807,-0.678509914331092,-0.6328941246128672,0.3863077282472645,0.38162644110677546,0.39616406712546876,-0.014038391476760304,-0.44245624665337063,-0.4753183143365073,-0.4626051648275837,-0.31578151571975777,-0.37146156275718223,-0.34697866360016494,0.4672270903089323,0.42203580561186604,0.44668652835897704,0.44273349298350145,0.3913222519511073,0.4200098659822098,0.31478291335583436,0.28526348166982324,0.302148007881743,0.1965225608025993,0.17975965059153445,0.1882935658710159,-0.47656768947337935,-0.4234547673785154,-0.49809428980010784,0.3663146475579431,0.3717165056881089,0.35653695182701184,0.2616628640316656,0.26465715868393624,0.25613432940572234,-0.5500611878371156,-0.450146937531123,-0.4612689112353397,-0.45401412664937524,0.4907730824754593,0.662426193825286,-0.466277029476334,-0.5527043887128776,-0.5932435635748947
-0.9722983209630537,1.0,0.3836599140884158,-0.3266508933142145,-0.2660061596870786,-0.6505369734618581,0.20612943255576485,-0.012353399671617341,-0.6513432898222408,0.029591013405949492,-0.6482831606669192,0.3597284334848621,-0.6734272932409422,-0.6266870630884518,-0.6481429476606052,-0.12229815113554277,-0.014557743268434222,0.09146637254115131,0.2138522713860565,-0.3805865154428579,0.6426647230242863,0.6336661805305893,-0.3371287943933396,-0.3262739921206658,-0.34223791293315553,-0.01726038166619834,0.3864326597022856,0.42331819517079655,0.40860507079438435,0.2807020411813888,0.3398390948943958,0.31343288711577055,-0.41869865033509657,-0.36822680464480806,-0.3951618076164869,-0.40154099169840113,-0.3390054420353811,-0.3721541603594935,-0.29095865708932184,-0.24504217051499286,-0.2689170124115369,-0.19101259653733826,-0.16062270052093908,-0.17522868732084937,0.4165301433454718,0.3655452325570451,0.4388926766997792,-0.3265216449388249,-0.3372312174539184,-0.3124057682743321,-0.2359663131524087,-0.24614790881623236,-0.22404383685355136,0.5015436516794353,0.40786363973668854,0.42539480911504707,0.4120945175738309,-0.4423245512646291,-0.6206457878122001,0.46732425766950964,0.5090423697465735,0.5802651145734584
-0.463330960085195,0.3836599140884158,1.0,-0.987447268025236,0.7771933887589763,-0.6554339433600496,-0.8039774052611258,-0.09085791960133101,-0.6581515382002214,-0.03658921675516217,-0.6382720117752853,0.4512315051732781,-0.6018344199088451,-0.6428550853845583,-0.6401018791175539,0.8535960600608189,0.8885430846958229,0.9085560774335558,0.46212925059934934,-0.6693947774649935,0.6921055839251135,0.645364524926111,-0.5333025960193594,-0.5697131403271019,-0.5693212259992434,0.2197060072387486,0.6404313776870951,0.6405427174721158,0.6444777671770291,0.42632395317542565,0.45104646070001825,0.4424674726266298,-0.6008805788962204,-0.5953574016036453,-0.6017351513509334,-0.5339776590302195,-0.5533156708069513,-0.551740867964591,-0.3905723583606722,-0.4489619771378027,-0.4288222699215232,-0.24432375891063757,-0.3138938594781311,-0.2873426480084896,0.6727334890932379,0.6221896349317543,0.6821855962129687,-0.4980862616721232,-0.4767054547156764,-0.5106592857999119,-0.37947052186270164,-0.34525360015287937,-0.4042563217221285,0.7179142604570289,0.6468269179436962,0.6281133675814877,0.6519051186626019,-0.6457705044363374,-0.5540924109853266,0.5067402847257221,0.6287142320067822,0.5844977310562269
0.40033656782271376,-0.3266508933142145,-0.987447268025236,1.0,-0.8080386298305364,0.6227828372336729,0.8415093700332223,0.09934681352272891,0.6256129821483392,0.027811078636627757,0.6090298180084484,-0.4168307649311037,0.5731303212589822,0.6166883386178922,0.6116174364090805,-0.8773159222041843,-0.9061338991149857,-0.9196079609403855,-0.4317490021468708,0.6502102472880787,-0.6620418244524701,-0.6111624275401858,0.5334527390888202,0.5774357242435607,0.5734631054122211,-0.2388544861047439,-0.6360121459937437,-0.6322985712286615,-0.6379576547252812,-0.43214471770975565,-0.44949531959476346,-0.4444131784579774,0.587643865660368,0.5881290941813425,0.5914615802884781,0.5295796918389286,0.5561966955460192,0.5513356685159811,0.3896932253557847,0.4570438337052413,0.43327954494500265,0.24717682417989592,0.3245214037883519,0.29502304125248796,-0.6639510977884883,-0.6174348237757779,-0.6711838087878778,0.5006089430226753,0.47728473198477417,0.5150894284687764,0.3853071214475296,0.3478346245486325,0.412651051022704,-0.7155796741802153,-0.6536820202499228,-0.6332968420242177,-0.6586543045110052,0.6413169068692149,0.5365751057344612,-0.49710754706060356,-0.6113614811192396,-0.5602064030920052
0.1975448271951345,-0.2660061596870786,0.7771933887589763,-0.8080386298305364,1.0,-0.23682384023460007,-0.9868417816792862,-0.08977225168062039,-0.2390799882612401,-0.04676703701073829,-0.2231780953754023,0.20928452849130572,-0.17078263071151548,-0.24258474939774113,-0.22671557780298632,0.9817237757565731,0.9433618949926804,0.8920368569399361,0.29531042276019753,-0.4449498589992895,0.10143260830249137,0.09439448962807671,-0.31562760916283183,-0.3592288596147523,-0.3484724591421077,0.22994605659267775,0.3942630434554701,0.37105153418691617,0.3844318107007019,0.24736756014236969,0.23517822995981272,0.24307299441360194,-0.3329228814172496,-0.3589025639058237,-0.34845363236098653,-0.2763075951308435,-0.334205265040153,-0.312092746038802,-0.20852840813940113,-0.294079854335433,-0.25981205706763333,-0.1307231486856789,-0.21958424763723078,-0.1841536714652126,0.4057736524921196,0.3875766734842623,0.4009439345388683,-0.29086814482923024,-0.2633810536018917,-0.31171930142845383,-0.2339670565174805,-0.19399027900661106,-0.26531068454636303,0.3979893016886772,0.38993676917858616,0.36199658962569975,0.3927683134985265,-0.36077030467384197,-0.004942916467397988,0.09336620974830151,0.29949429139576406,0.06730783990550603
0.6875485580566527,-0.6505369734618581,-0.6554339433600496,0.6227828372336729,-0.23682384023460007,1.0,0.27677887660437583,0.010253334908619856,0.99991212352932,0.08221134655841107,0.9882581605679468,-0.5885964941619697,0.9390999674814943,0.9753226844800327,0.9820321637411474,-0.4060698277082562,-0.5373050692972933,-0.6420482462344554,-0.47296668855860924,0.5631084493457799,-0.7198851464297163,-0.5768861400701486,0.5319190335195618,0.4459379473852239,0.5037455677692568,-0.13138155098412263,-0.583521813002464,-0.6438710594106833,-0.6198981935159693,-0.42474542314054564,-0.5042056368128948,-0.46967032204756615,0.6131518154475212,0.5443336744187022,0.5811561540054391,0.6104500083786224,0.527419338546732,0.5733722687231431,0.44832439980338484,0.39062022043224015,0.4229959902709371,0.2845890705202177,0.23438605275515545,0.2596522511200334,-0.628398121849855,-0.5392816939802467,-0.6757464298458113,0.5036221277552538,0.5147507967285055,0.48535910708742147,0.36472511410403347,0.3749908334388688,0.3497388494669462,-0.6652584422167621,-0.5146809481750004,-0.5134015386795617,-0.519523530395534,0.6485318073706869,0.6232812474742514,-0.2826771274776198,-0.8375097100391132,-0.4311944346787095
-0.13728878501387168,0.20612943255576485,-0.8039774052611258,0.8415093700332223,-0.9868417816792862,0.27677887660437583,1.0,0.09246927628236384,0.2790391010492682,0.030509683017446547,0.2620927024691358,-0.23583152003246463,0.2142247156169424,0.2837904561810453,0.2643098758083916,-0.9776308788240492,-0.9461320712331428,-0.8991290522642363,-0.2792829482289639,0.45363272614859373,-0.15698090140323454,-0.1758442440508238,0.3594570057700315,0.4034028004419021,0.393850134492342,-0.23746768386904887,-0.4342847216122196,-0.4113195308366394,-0.4248857827719892,-0.2774379846178878,-0.26680790313137953,-0.27396202231702765,0.36745220136163065,0.39389016662811727,0.383417161705514,0.3171677339294971,0.3740624809418957,0.35270799519100127,0.23943292501943467,0.3241305119119117,0.2904434354168256,0.15488630234702985,0.24100202225915215,0.20680931005476239,-0.44935429627070184,-0.4279260518606487,-0.4446869817580494,0.32754838957172794,0.2997822819377747,0.3486068087673327,0.2619320370271218,0.2219489564734527,0.2931200405720014,-0.43792987939397715,-0.42734468564014594,-0.40500479161304886,-0.4308711726101468,0.4078681358918621,0.08376069859033561,-0.15989626632530876,-0.3296359893199336,-0.13564884629381238
0.014443147703580477,-0.012353399671617341,-0.09085791960133101,0.09934681352272891,-0.08977225168062039,0.010253334908619856,0.09246927628236384,1.0,0.013418987995219182,-0.07280208657546584,0.009790063063107235,-0.026324758539073567,-0.010110320828505515,-0.011418618162281567,0.01762710560796312,-0.08325176806045059,-0.07332992933910631,-0.07884079362938767,-0.48801292617075875,0.7206622145673823,-0.707399333356692,-0.6276335991945003,0.1289252680747798,0.12532678306008338,0.13019547276245713,-0.018428033807195935,-0.09406340167654564,-0.10267542202156381,-0.09897774881125954,-0.2097802901427794,-0.20619835939725337,-0.20907596856698304,0.004821670761702382,0.027184419967673887,0.015462582850292192,0.15839046592698697,0.16384098128329835,0.16525985949723213,0.24771105550386352,0.2588199050159515,0.26656632781833794,0.29566714420864965,0.3276284903819181,0.33480224678261367,-0.07145675117246263,-0.06266359313038436,-0.07689534946590172,0.2365963606144545,0.2448154148385064,0.2269163645940378,0.2989850806597036,0.29503897132077056,0.2891987998421184,-0.9043422992225103,-0.7506172880103639,-0.7600777385444569,-0.7590105650460122,0.6924922132943165,0.6713876787394853,-0.445548174040283,-0.049090315417475265,-0.5895482537207859
0.6886048373988748,-0.6513432898222408,-0.6581515382002214,0.6256129821483392,-0.2390799882612401,0.99991212352932,0.2790391010492682,0.013418987995219182,1.0,0.0785200031562896,0.988005711930991,-0.590421650674732,0.9394923831548793,0.9748127682951238,0.9821040561846318,-0.4082861141484384,-0.5390718837732467,-0.6438568135121696,-0.4718133388928232,0.5648777925216552,-0.7214327616758143,-0.5794819474378864,0.535649793067168,0.4508356242835066,0.5082150819454435,-0.13272588160739357,-0.5869632983302339,-0.6466112473076963,-0.622980768277926,-0.428621876841441,-0.5073780880252364,-0.4731917619468656,0.615112777687901,0.5470826893892525,0.583524871320135,0.613300439490414,0.5313665516701216,0.5768475089175906,0.45113153487313684,0.3949353316072681,0.42669895609669134,0.2869351245351482,0.2387136645481864,0.2632030679872106,-0.6312820875976988,-0.5424049562960713,-0.6782496910112025,0.5073818794017484,0.518134353344013,0.48944667267218017,0.3684331175509036,0.3780128205701681,0.3539762762067833,-0.6660787789128749,-0.5153785515084363,-0.5144535918123193,-0.5202557525960086,0.6514204388195315,0.6228149775073848,-0.2853256438615432,-0.8386339571215573,-0.43288054442312707
-0.008861299330045383,0.029591013405949492,-0.03658921675516217,0.027811078636627757,-0.04676703701073829,0.08221134655841107,0.030509683017446547,-0.07280208657546584,0.0785200031562896,1.0,0.08540895377074617,-0.0054308746460808004,0.0875424725438633,0.08177335918297281,0.09140594728858292,-0.06127837273605349,-0.0682033666286063,-0.07921428645936632,-0.02351515437395887,-0.007042575164271706,0.0829718631562104,0.05353123183035969,0.07143241483599821,-0.024189925664107038,0.023011713696729674,0.014262088588913951,-0.06454151284052692,-0.10747622176755486,-0.08737322673098673,-0.03564360324616815,-0.0689334818031856,-0.05343410817636966,0.13002376553695955,0.08158869010089292,0.1053986806728503,0.09320353054023171,0.03640745697788742,0.06338591303366589,0.0779812720955835,0.009547706127239628,0.03865938821348692,0.036422103839717425,-0.04836187803383801,-0.01374976502798501,-0.09540668423734452,-0.050821683465893566,-0.13289536817316525,0.04523789343268864,0.060201637832329596,0.031028463724300286,0.01822321728625652,0.0457082602064253,-0.0028786049615459643,-0.17084659379355488,-0.2219931500334954,-0.1899041377483697,-0.2196138230149323,0.11112253321054798,-0.013395174950059211,-0.014287959695196606,-0.09457018427344059,-0.15440498872934588
